time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
1548,2,1,0.05,-0.21,0.07,15.88,0.09,23.91,0.0,0.0,0.0
1552,2,1,0.05,-0.38,0.02,15.88,0.09,23.95,0.0,0.0,0.0
1556,2,1,0.05,0.36,0.03,15.88,0.09,23.95,0.0,0.0,0.0
1560,2,1,0.05,-0.21,0.07,15.88,0.09,24.01,0.0,0.0,0.0
1564,2,1,0.05,-0.08,0.04,15.88,0.09,23.91,0.0,0.0,0.0
1568,2,1,0.05,0.19,0.03,15.88,0.09,24.81,0.0,0.0,0.0
1572,2,1,0.05,-0.01,0.07,15.88,0.10,23.95,0.0,0.0,0.0
1576,2,1,0.05,-0.14,0.07,15.88,0.10,23.87,0.0,0.0,0.0
1581,2,1,0.05,-0.01,0.05,15.88,0.11,24.05,0.0,0.0,0.0
1585,2,1,0.05,-0.27,0.03,15.88,0.09,23.93,0.0,0.0,0.0
1589,2,1,0.05,-0.08,0.03,15.88,0.10,23.87,0.0,0.0,0.0
1593,2,1,0.05,0.25,0.05,15.88,0.10,24.01,0.0,0.0,0.0
1597,2,1,0.05,0.05,0.05,15.88,0.10,23.89,0.0,0.0,0.0
1601,2,1,0.05,-0.08,0.07,15.88,0.11,23.91,0.0,0.0,0.0
1605,2,1,0.05,-0.21,0.02,15.88,0.11,23.91,0.0,0.0,0.0
1609,2,1,0.05,0.12,0.01,15.88,0.10,23.81,0.0,0.0,0.0
1613,2,1,0.05,-0.08,0.07,15.88,0.10,24.01,0.0,0.0,0.0
1617,2,1,0.05,-0.52,0.04,15.88,0.10,23.97,0.0,0.0,0.0
1622,2,1,0.05,-0.08,0.05,15.88,0.10,23.89,0.0,0.0,0.0
1626,2,1,0.05,-0.14,0.02,15.88,0.11,23.97,0.0,0.0,0.0
1630,2,1,0.05,-0.27,0.06,15.88,0.10,23.97,0.0,0.0,0.0
1634,2,1,0.05,0.12,0.01,15.88,0.10,23.99,0.0,0.0,0.0
1638,2,1,0.05,-0.01,0.09,15.88,0.10,23.87,0.0,0.0,0.0
